solver_name,solver_version,solver_path,solver_id,instance,format,task,timed_out,additional_argument,runtime,result,exit_with_error,error_code,error,cut_off,benchmark_name,benchmark_format,benchmark_ext_additional,benchmark_path,benchmark_dynamic_files,benchmark_id,benchmark_has_references,benchmark_references_path,benchmark_extension_references,benchmark_meta_data,repetition,tag
IAQ-cadical,1.0,/home/lars/solvers/bin/solver_IAQ_cadical,1,BA_100_0_4,i23,ES-ST,False,,0.013285227119922638,/home/lars/probo2/src/results/default_experiment/IAQ-cadical/ES-ST/ICCMA23/BA_100_0_4_1.out,False,,,1200,ICCMA23,['i23'],arg,/home/lars/benchmarks/ICCMA23,False,1,False,,,{},1,default_experiment
IAQ-cadical,1.0,/home/lars/solvers/bin/solver_IAQ_cadical,1,BA_100_60_1,i23,ES-ST,False,,0.01181785762310028,/home/lars/probo2/src/results/default_experiment/IAQ-cadical/ES-ST/ICCMA23/BA_100_60_1_1.out,False,,,1200,ICCMA23,['i23'],arg,/home/lars/benchmarks/ICCMA23,False,1,False,,,{},1,default_experiment
IAQ-cadical,1.0,/home/lars/solvers/bin/solver_IAQ_cadical,1,BA_100_80_5,i23,ES-ST,False,,0.013246595859527588,/home/lars/probo2/src/results/default_experiment/IAQ-cadical/ES-ST/ICCMA23/BA_100_80_5_1.out,False,,,1200,ICCMA23,['i23'],arg,/home/lars/benchmarks/ICCMA23,False,1,False,,,{},1,default_experiment
IAQ-cadical,1.0,/home/lars/solvers/bin/solver_IAQ_cadical,1,BA_100_90_1,i23,ES-ST,False,,0.022121571004390717,/home/lars/probo2/src/results/default_experiment/IAQ-cadical/ES-ST/ICCMA23/BA_100_90_1_1.out,False,,,1200,ICCMA23,['i23'],arg,/home/lars/benchmarks/ICCMA23,False,1,False,,,{},1,default_experiment
IAQ-cadical,1.0,/home/lars/solvers/bin/solver_IAQ_cadical,1,BA_120_10_2,i23,ES-ST,False,,0.014815449714660645,/home/lars/probo2/src/results/default_experiment/IAQ-cadical/ES-ST/ICCMA23/BA_120_10_2_1.out,False,,,1200,ICCMA23,['i23'],arg,/home/lars/benchmarks/ICCMA23,False,1,False,,,{},1,default_experiment
IAQ-cadical,1.0,/home/lars/solvers/bin/solver_IAQ_cadical,1,BA_120_20_1,i23,ES-ST,False,,0.012748368084430695,/home/lars/probo2/src/results/default_experiment/IAQ-cadical/ES-ST/ICCMA23/BA_120_20_1_1.out,False,,,1200,ICCMA23,['i23'],arg,/home/lars/benchmarks/ICCMA23,False,1,False,,,{},1,default_experiment
IAQ-cadical,1.0,/home/lars/solvers/bin/solver_IAQ_cadical,1,BA_120_20_2,i23,ES-ST,False,,0.02174557000398636,/home/lars/probo2/src/results/default_experiment/IAQ-cadical/ES-ST/ICCMA23/BA_120_20_2_1.out,False,,,1200,ICCMA23,['i23'],arg,/home/lars/benchmarks/ICCMA23,False,1,False,,,{},1,default_experiment
IAQ-cadical,1.0,/home/lars/solvers/bin/solver_IAQ_cadical,1,BA_140_0_5,i23,ES-ST,False,,0.014256037771701813,/home/lars/probo2/src/results/default_experiment/IAQ-cadical/ES-ST/ICCMA23/BA_140_0_5_1.out,False,,,1200,ICCMA23,['i23'],arg,/home/lars/benchmarks/ICCMA23,False,1,False,,,{},1,default_experiment
IAQ-cadical,1.0,/home/lars/solvers/bin/solver_IAQ_cadical,1,BA_140_20_4,i23,ES-ST,False,,0.021167129278182983,/home/lars/probo2/src/results/default_experiment/IAQ-cadical/ES-ST/ICCMA23/BA_140_20_4_1.out,False,,,1200,ICCMA23,['i23'],arg,/home/lars/benchmarks/ICCMA23,False,1,False,,,{},1,default_experiment
IAQ-cadical,1.0,/home/lars/solvers/bin/solver_IAQ_cadical,1,BA_140_80_2,i23,ES-ST,False,,0.022854462265968323,/home/lars/probo2/src/results/default_experiment/IAQ-cadical/ES-ST/ICCMA23/BA_140_80_2_1.out,False,,,1200,ICCMA23,['i23'],arg,/home/lars/benchmarks/ICCMA23,False,1,False,,,{},1,default_experiment
