solver_name,solver_version,solver_path,solver_id,instance,format,task,timed_out,additional_argument,runtime,result,exit_with_error,error_code,error,cut_off,benchmark_name,benchmark_format,benchmark_ext_additional,benchmark_path,benchmark_dynamic_files,benchmark_id,benchmark_has_references,benchmark_references_path,benchmark_extension_references,benchmark_meta_data,repetition,tag
IAQ-cgss2,1,/home/lars/algorithms_for_acceptable_arguments/build/bin/solver_IAQ_cgss2,7,b_10_10_10,tgf,ES-ST,True,,1200,,False,,,1200,ICCMA21,['tgf'],arg,/home/lars/benchmarks/instances_2019_2021/2021,False,5,False,,,{},1,ICCMA23_3
IAQ-cgss2,1,/home/lars/algorithms_for_acceptable_arguments/build/bin/solver_IAQ_cgss2,7,b_10_1_10,tgf,ES-ST,True,,1200,,False,,,1200,ICCMA21,['tgf'],arg,/home/lars/benchmarks/instances_2019_2021/2021,False,5,False,,,{},1,ICCMA23_3
IAQ-cgss2,1,/home/lars/algorithms_for_acceptable_arguments/build/bin/solver_IAQ_cgss2,7,b_10_2_10,tgf,ES-ST,True,,1200,,False,,,1200,ICCMA21,['tgf'],arg,/home/lars/benchmarks/instances_2019_2021/2021,False,5,False,,,{},1,ICCMA23_3
IAQ-cgss2,1,/home/lars/algorithms_for_acceptable_arguments/build/bin/solver_IAQ_cgss2,7,b_10_3_10,tgf,ES-ST,True,,1200,,False,,,1200,ICCMA21,['tgf'],arg,/home/lars/benchmarks/instances_2019_2021/2021,False,5,False,,,{},1,ICCMA23_3
IAQ-cgss2,1,/home/lars/algorithms_for_acceptable_arguments/build/bin/solver_IAQ_cgss2,7,b_10_4_10,tgf,ES-ST,True,,1200,,False,,,1200,ICCMA21,['tgf'],arg,/home/lars/benchmarks/instances_2019_2021/2021,False,5,False,,,{},1,ICCMA23_3
IAQ-cgss2,1,/home/lars/algorithms_for_acceptable_arguments/build/bin/solver_IAQ_cgss2,7,b_10_5_10,tgf,ES-ST,True,,1200,,False,,,1200,ICCMA21,['tgf'],arg,/home/lars/benchmarks/instances_2019_2021/2021,False,5,False,,,{},1,ICCMA23_3
IAQ-cgss2,1,/home/lars/algorithms_for_acceptable_arguments/build/bin/solver_IAQ_cgss2,7,b_10_6_10,tgf,ES-ST,True,,1200,,False,,,1200,ICCMA21,['tgf'],arg,/home/lars/benchmarks/instances_2019_2021/2021,False,5,False,,,{},1,ICCMA23_3
IAQ-cgss2,1,/home/lars/algorithms_for_acceptable_arguments/build/bin/solver_IAQ_cgss2,7,b_10_7_10,tgf,ES-ST,True,,1200,,False,,,1200,ICCMA21,['tgf'],arg,/home/lars/benchmarks/instances_2019_2021/2021,False,5,False,,,{},1,ICCMA23_3
IAQ-cgss2,1,/home/lars/algorithms_for_acceptable_arguments/build/bin/solver_IAQ_cgss2,7,b_10_8_10,tgf,ES-ST,True,,1200,,False,,,1200,ICCMA21,['tgf'],arg,/home/lars/benchmarks/instances_2019_2021/2021,False,5,False,,,{},1,ICCMA23_3
IAQ-cgss2,1,/home/lars/algorithms_for_acceptable_arguments/build/bin/solver_IAQ_cgss2,7,b_10_9_10,tgf,ES-ST,True,,1200,,False,,,1200,ICCMA21,['tgf'],arg,/home/lars/benchmarks/instances_2019_2021/2021,False,5,False,,,{},1,ICCMA23_3
IAQ-cgss2,1,/home/lars/algorithms_for_acceptable_arguments/build/bin/solver_IAQ_cgss2,7,b_5_10_10,tgf,ES-ST,False,,157.89159858971834,/home/lars/probo2/src/results/ICCMA23_3/IAQ-cgss2/ES-ST/ICCMA21/b_5_10_10_1.out,False,,,1200,ICCMA21,['tgf'],arg,/home/lars/benchmarks/instances_2019_2021/2021,False,5,False,,,{},1,ICCMA23_3
IAQ-cgss2,1,/home/lars/algorithms_for_acceptable_arguments/build/bin/solver_IAQ_cgss2,7,b_5_10_6,tgf,ES-ST,False,,326.73965928703547,/home/lars/probo2/src/results/ICCMA23_3/IAQ-cgss2/ES-ST/ICCMA21/b_5_10_6_1.out,False,,,1200,ICCMA21,['tgf'],arg,/home/lars/benchmarks/instances_2019_2021/2021,False,5,False,,,{},1,ICCMA23_3
IAQ-cgss2,1,/home/lars/algorithms_for_acceptable_arguments/build/bin/solver_IAQ_cgss2,7,b_5_10_7,tgf,ES-ST,False,,207.8380502909422,/home/lars/probo2/src/results/ICCMA23_3/IAQ-cgss2/ES-ST/ICCMA21/b_5_10_7_1.out,False,,,1200,ICCMA21,['tgf'],arg,/home/lars/benchmarks/instances_2019_2021/2021,False,5,False,,,{},1,ICCMA23_3
IAQ-cgss2,1,/home/lars/algorithms_for_acceptable_arguments/build/bin/solver_IAQ_cgss2,7,b_5_10_8,tgf,ES-ST,False,,241.95856385678053,/home/lars/probo2/src/results/ICCMA23_3/IAQ-cgss2/ES-ST/ICCMA21/b_5_10_8_1.out,False,,,1200,ICCMA21,['tgf'],arg,/home/lars/benchmarks/instances_2019_2021/2021,False,5,False,,,{},1,ICCMA23_3
IAQ-cgss2,1,/home/lars/algorithms_for_acceptable_arguments/build/bin/solver_IAQ_cgss2,7,b_5_10_9,tgf,ES-ST,False,,326.84062852710485,/home/lars/probo2/src/results/ICCMA23_3/IAQ-cgss2/ES-ST/ICCMA21/b_5_10_9_1.out,False,,,1200,ICCMA21,['tgf'],arg,/home/lars/benchmarks/instances_2019_2021/2021,False,5,False,,,{},1,ICCMA23_3
IAQ-cgss2,1,/home/lars/algorithms_for_acceptable_arguments/build/bin/solver_IAQ_cgss2,7,b_5_1_10,tgf,ES-ST,False,,101.22072574496269,/home/lars/probo2/src/results/ICCMA23_3/IAQ-cgss2/ES-ST/ICCMA21/b_5_1_10_1.out,False,,,1200,ICCMA21,['tgf'],arg,/home/lars/benchmarks/instances_2019_2021/2021,False,5,False,,,{},1,ICCMA23_3
IAQ-cgss2,1,/home/lars/algorithms_for_acceptable_arguments/build/bin/solver_IAQ_cgss2,7,b_5_2_10,tgf,ES-ST,False,,102.82211750000715,/home/lars/probo2/src/results/ICCMA23_3/IAQ-cgss2/ES-ST/ICCMA21/b_5_2_10_1.out,False,,,1200,ICCMA21,['tgf'],arg,/home/lars/benchmarks/instances_2019_2021/2021,False,5,False,,,{},1,ICCMA23_3
IAQ-cgss2,1,/home/lars/algorithms_for_acceptable_arguments/build/bin/solver_IAQ_cgss2,7,b_5_2_6,tgf,ES-ST,False,,113.04567863792181,/home/lars/probo2/src/results/ICCMA23_3/IAQ-cgss2/ES-ST/ICCMA21/b_5_2_6_1.out,False,,,1200,ICCMA21,['tgf'],arg,/home/lars/benchmarks/instances_2019_2021/2021,False,5,False,,,{},1,ICCMA23_3
IAQ-cgss2,1,/home/lars/algorithms_for_acceptable_arguments/build/bin/solver_IAQ_cgss2,7,b_5_2_7,tgf,ES-ST,False,,125.96688825637102,/home/lars/probo2/src/results/ICCMA23_3/IAQ-cgss2/ES-ST/ICCMA21/b_5_2_7_1.out,False,,,1200,ICCMA21,['tgf'],arg,/home/lars/benchmarks/instances_2019_2021/2021,False,5,False,,,{},1,ICCMA23_3
IAQ-cgss2,1,/home/lars/algorithms_for_acceptable_arguments/build/bin/solver_IAQ_cgss2,7,b_5_2_8,tgf,ES-ST,False,,91.55174646526575,/home/lars/probo2/src/results/ICCMA23_3/IAQ-cgss2/ES-ST/ICCMA21/b_5_2_8_1.out,False,,,1200,ICCMA21,['tgf'],arg,/home/lars/benchmarks/instances_2019_2021/2021,False,5,False,,,{},1,ICCMA23_3
IAQ-cgss2,1,/home/lars/algorithms_for_acceptable_arguments/build/bin/solver_IAQ_cgss2,7,b_5_2_9,tgf,ES-ST,False,,96.117491081357,/home/lars/probo2/src/results/ICCMA23_3/IAQ-cgss2/ES-ST/ICCMA21/b_5_2_9_1.out,False,,,1200,ICCMA21,['tgf'],arg,/home/lars/benchmarks/instances_2019_2021/2021,False,5,False,,,{},1,ICCMA23_3
IAQ-cgss2,1,/home/lars/algorithms_for_acceptable_arguments/build/bin/solver_IAQ_cgss2,7,b_5_3_10,tgf,ES-ST,False,,114.31119448691607,/home/lars/probo2/src/results/ICCMA23_3/IAQ-cgss2/ES-ST/ICCMA21/b_5_3_10_1.out,False,,,1200,ICCMA21,['tgf'],arg,/home/lars/benchmarks/instances_2019_2021/2021,False,5,False,,,{},1,ICCMA23_3
IAQ-cgss2,1,/home/lars/algorithms_for_acceptable_arguments/build/bin/solver_IAQ_cgss2,7,b_5_4_10,tgf,ES-ST,False,,114.71558007597923,/home/lars/probo2/src/results/ICCMA23_3/IAQ-cgss2/ES-ST/ICCMA21/b_5_4_10_1.out,False,,,1200,ICCMA21,['tgf'],arg,/home/lars/benchmarks/instances_2019_2021/2021,False,5,False,,,{},1,ICCMA23_3
